h5;;;;
0;25;50;75;100
1.2750000000000001;1.3875000000000002;1.5;1.6124999999999998;1.7249999999999999
0.9232192768452081;0.9987306587752124;1.1;1.2081234658925457;1.2843092555525584
0.6636160881020314;0.7130427683848253;0.8;0.8956944912833703;0.9450042793804161
0.6570608297121325;0.7014642188988727;0.8;0.9084941524890517;0.9520201932991802
0.5704473594212228;0.6057687940053841;0.7;0.8022224227365787;0.8364630335166321
0.573378502984235;0.6045846239364129;0.7;0.8065662943934898;0.8382553818679314
0.5768986613030274;0.6051112844427923;0.7;0.8061038187024445;0.8391510638195161
0.6640017127929135;0.6936660113790457;0.8;0.9199785767040464;0.9595310510202583
0.7529398231728975;0.7883936408224925;0.9;1.0328396541277178;1.0797458349259286
0.7593675175841222;0.7999683576641063;0.9;1.029922212291252;1.0797073582587966
0.8511527845874233;0.9068662328919049;1;1.1404185385630798;1.1996256429840655
0.9443649022065506;1.0213830232216448;1.1;1.2364898598965242;1.3195259344012786
0.9420320242973904;1.0395156670987087;1.1;1.2120798430302167;1.3194542912689802
1.0250979668384255;1.1485779406421253;1.2;1.2946026135476745;1.4384904232037774
1.1077144036677389;1.2531238862744578;1.3;1.384874246627858;1.5559013009535834
1.1898878073307004;1.348741946092363;1.4;1.476383128567607;1.6692481316343803
1.2491018413590524;1.4387487107507106;1.5;1.5687766231258438;1.7737041214075906
1.3107160761443108;1.5293275980267236;1.6;1.65832256288319;1.8636817049332877
1.4587085152794415;1.716562806292376;1.8;1.8532407657334868;2.055376707417229
1.6107187035031998;1.9047626395240405;2;2.0502749231302415;2.247233831511606
1.6856495875970126;1.998557006162265;2.1;2.147228997887584;2.3346008913123075
1.6827966916525186;2.0054079485667646;2.1;2.1443771071086;2.3213142835275735
1.6013092788708425;1.9139898090430343;2;2.0409956494915655;2.2047711344172582
1.3605451490399905;1.628990623211178;1.7;1.734366503426946;1.8717644630596078
1.1202195403653015;1.3425499917513737;1.4;1.4281298288011237;1.5406273208050285
1.0400996058989747;1.2472154852469166;1.3;1.3262057611331217;1.4310208423152577
1.0401592924163077;1.2475664022074247;1.3;1.32635941210855;1.4317844602466607
0.9602350842187082;1.1517986777635008;1.2;1.2245770250142738;1.3228666447819042
0.880344377210526;1.0556462110510962;1.1;1.1229131241149086;1.2145385199054493
0.9605999535529445;1.1512652798126704;1.2;1.2256979714572631;1.3284420513086856
1.0409474649170627;1.2464774948181807;1.3;1.3290704672109908;1.4452672853208035
1.2015919793651024;1.4366837049044774;1.5;1.5357215327656373;1.6784433295562533
1.2824690473829132;1.5288165791343915;1.6;1.6413719547347139;1.8066422840245708
1.524253702903819;1.8071728625214654;1.9;1.956213471035576;2.1807296819860547
1.6867991704589669;1.9809014510365086;2.1;2.170235783836589;2.450696831726227
1.85072042722346;2.125172929997345;2.3;2.383782264852819;2.7182542468568602
2.1780009832024225;2.4229157095747507;2.7;2.8033548094709215;3.2154922186963084
2.347407142235621;2.535372859145957;2.9;3.0139520654685126;3.4675270183891307
2.521019069101502;2.672408874081429;3.1;3.2235347649945254;3.713852111009209
3.039542924596014;3.187883550311729;3.7;3.8487825738669503;4.436660155672314
3.4984580040483038;3.6454014148227536;4.2;4.369343511657853;5.03374574356416
3.726347850466156;3.863488427573533;4.4;4.578116086643955;5.2692325120532315
3.7037158681379165;3.826744000911716;4.3;4.475086391227846;5.142814720543198
3.497534038272034;3.603625359077229;4;4.161341779476189;4.760460134825925
2.9177561608444216;3.0016608140849317;3.3;3.4283545557219894;3.886004929126904
2.4939151460480624;2.5654743998150678;2.8;2.8998455360704587;3.2389457718890644
2.147249390413755;2.212331573460817;2.4;2.4765593350210233;2.7198186583957864
1.8653041885486439;1.9345496137724312;2.1;2.162301327823878;2.3433974266510544
1.3139337934480344;1.379116009365017;1.5;1.5445804995682384;1.660044523829688
0.9427891167640845;1.0102708824595235;1.1;1.1348272835090731;1.2129166537261644
0.6687155910550201;0.7369980328600194;0.8;0.8280028853089488;0.8808184840667744
0.6552611579989776;0.7431779359030376;0.8;0.8317803592403632;0.8809339063373446
