h0;;;;
0;25;50;75;100
1.2750000000000001;1.3875000000000002;1.5;1.6124999999999998;1.7249999999999999
0.9264159579317592;1.007587151610474;1.1;1.1909836673021732;1.2741590932211608
0.6678110309326548;0.7254432775611838;0.8;0.8724095665329183;0.9329628334496484
0.6624049030467662;0.7182372830418701;0.8;0.8784953356516421;0.9386191681246656
0.5754817110462543;0.622492784013127;0.7;0.7737160194038747;0.8255289672496012
0.5720193046862831;0.6170296715049265;0.7;0.7783526195219421;0.829012072614391
0.5692005678714689;0.6121640102358072;0.7;0.7825431604913308;0.8317809023173249
0.6551190955226177;0.699733739811709;0.8;0.89860523471772;0.9530558385778238
0.743767111992617;0.7938556693430519;0.9;1.009927075299016;1.066334286990398
0.7520320373411443;0.8015041467505496;0.9;0.9990280198083077;1.057305877360912
0.8459729049464064;0.8997535356171505;1;1.095770714441889;1.1611601953689052
0.9423879686852041;1.0059428799634895;1.1;1.1889844487579795;1.2600895194693238
0.9535495956907785;1.0217036820420358;1.1;1.1741281499703402;1.243818040311162
1.050783144286825;1.1299686958577664;1.2;1.2677933515939737;1.3428885794392966
1.1475273882949981;1.2379687247999245;1.3;1.3620982306062115;1.4444589595076374
1.2432699287525928;1.3448040205906786;1.4;1.4577546836020236;1.5487225437247196
1.3217717593654814;1.4451079084619918;1.5;1.55686247677513;1.6618877633522775
1.3946177747226915;1.5436229519733313;1.6;1.6562202713858205;1.7760506522111417
1.5473802439382864;1.7367611571267136;1.8;1.859350939630746;2.0027183154388295
1.7373954615582015;1.938680431645944;2;2.062800246040762;2.2315245923633635
1.8406734639273825;2.0307754682717167;2.1;2.1596068049020385;2.3509719576862453
1.854007812653842;2.019733006952725;2.1;2.1570225842944617;2.3601838176562056
1.7755369268019527;1.9064258945343964;2;2.0540510993381194;2.2578312026909377
1.5154078738932577;1.6026259168432997;1.7;1.7468328487667588;1.9286672615331488
1.2516701728049193;1.3063926800964827;1.4;1.4398295083115242;1.5967971169057613
1.1595398294877592;1.2120192276351318;1.3;1.3414971730070753;1.5062644257048146
1.1559644755251897;1.2104677610883465;1.3;1.345552188074992;1.5270948490543836
1.0627916557646344;1.1153772409813625;1.2;1.244959035478395;1.4231811643484404
0.9604595130298579;1.0146261259485523;1.1;1.1431550217489588;1.3120028436363134
1.0264749352896017;1.0853115229660815;1.2;1.2491805177057997;1.4356392965300107
1.0870015152320227;1.1508308569049932;1.3;1.356963540228363;1.5576841212787356
1.2307835585274631;1.3034035873019392;1.5;1.568968331902092;1.7987027439381982
1.2968539954112703;1.3720174751704843;1.6;1.67822375832713;1.919331446707783
1.5296807013624103;1.6333211402311947;1.9;2.0002157491348367;2.278590927589323
1.6850178946102763;1.8211790471350242;2.1;2.2217067853816155;2.5172427894795035
1.853282952722727;2.0295569757984477;2.3;2.4487965445764637;2.7546773516291068
2.195921828428159;2.4355845407370436;2.7;2.8967880002922173;3.229071366086374
2.4004975402547637;2.6802456383676203;2.9;3.1378172445360484;3.459738682690533
2.632000525947429;2.9295336691963345;3.1;3.381972016103648;3.683428244870245
3.2214546973915135;3.5538366078807986;3.7;3.949665823397742;4.372651521596618
3.720263605065726;4.073081027449215;4.2;4.411202006660878;4.926518681459177
3.932670831032402;4.288633210149459;4.4;4.573918402205367;5.112284585845939
3.858919552053404;4.193631695934572;4.3;4.443901274500177;4.940889518244844
3.5958185504090845;3.9012995406942594;4;4.116380296200737;4.545320651181162
2.96486226318521;3.2170705371024253;3.3;3.385689715703217;3.7134146940752975
2.513523955528833;2.7281184176849442;2.8;2.870107665077341;3.1267730656016997
2.1517843774009116;2.336801177180094;2.4;2.4710889362640027;2.7107889454080465
1.879418120648626;2.042968926998155;2.1;2.178647272850132;2.4078613993068383
1.3389609234647413;1.4576893911849127;1.5;1.5746823565924537;1.7468167690442513
0.9783084337231029;1.0703675179438419;1.1;1.1518596075562646;1.2970712937130913
0.7079092623356621;0.7788336963873661;0.8;0.8359047328414851;0.951033037355407
0.7031641114327045;0.7786657783290123;0.8;0.831180824164107;0.9403799181417446
0.6100346021548432;0.6807695659620226;0.7;0.7230094081527316;0.8081173538633131
0.603821806976896;0.6798719766934452;0.7;0.7191205456938261;0.792200697675663
0.5889852238672508;0.6771038811368693;0.7;0.7169168211297626;0.7806998468187444
0.6583832012721056;0.7710825940948006;0.8;0.8181172388929921;0.8852404107818921
0.7300676949073073;0.8655351951310465;0.9;0.9199847636354815;0.9923858832717536
0.7312162490163503;0.8659246665190595;0.9;0.9201154399707401;0.9909421584560177
0.8138615369390948;0.9625368380068271;1;1.022837696796288;1.1004093051675032
0.8969290205468096;1.0588572153767286;1.1;1.1275503709318777;1.2101753496787153
0.8987590422953242;1.058676500387211;1.1;1.1317465918907972;1.2100681875699664
0.9826285084998317;1.1541528354968322;1.2;1.2418442782830506;1.320148379781842
1.067044400487836;1.2482640165695766;1.3;1.356087209100984;1.4303204433985364
1.1520514384952867;1.3395423253839076;1.4;1.4738917148583075;1.5406871002988778
1.2376917047878309;1.425535236103858;1.5;1.5931859607244843;1.651462226694763
1.3240031246213846;1.503230130189129;1.6;1.7118914597488308;1.7630831619715466
1.5041071657942064;1.6682612802544208;1.8;1.937123851799326;1.986792693126421
1.6892953249510205;1.8282972405901377;2;2.163761489632818;2.214518612533525
1.7935008382274056;1.9014797360469309;2.1;2.274427553528094;2.3383757645433985
1.812654652965893;1.9489226202428842;2.1;2.276381021467026;2.3599187089157834
1.7428722780184274;1.8985348470260806;2;2.1659504339252615;2.2767260751568146
1.4934158084723037;1.638544272022899;1.7;1.8020267805626078;1.9034495908660527
1.2378401554704497;1.360495026205451;1.4;1.461374677935864;1.5523105864355
1.1418100479274507;1.2654474700785812;1.3;1.3435691218102563;1.434752466628405
1.1323496361456815;1.2651984353854735;1.3;1.3355469447804598;1.4319128525453118
1.034986203168368;1.1664876627499783;1.2;1.2286418726427306;1.320701193823559
0.9383900509870118;1.066997874424473;1.1;1.1292093402286045;1.2108511653472724
1.0121412193208408;1.1613515293260062;1.2;1.2369374487321192;1.3212288493433004
1.0845775948730396;1.2552355551621073;1.3;1.3480154098407184;1.431760365290124
1.2392512423775142;1.4449193171103272;1.5;1.5674232060533668;1.6526830337638536
1.3110410117639533;1.5375385851006436;1.6;1.6883658308604803;1.7637749982638333
1.5466962423373185;1.8211608252356104;1.9;2.02334570641292;2.095902117590235
1.7407464640040202;2.018246940841283;2.1;2.2525421763465587;2.318568017382914
