h1;;;;
0;25;50;75;100
1.2750000000000001;1.3875000000000002;1.5;1.6124999999999998;1.7249999999999999
0.9415474929519603;1.0015401989602848;1.1;1.1565413231684938;1.2472349206024536
0.6893905452787313;0.7216205037117452;0.8;0.8288066670196654;0.8966010911002078
0.6937675884741663;0.7195249535484662;0.8;0.8221669365228303;0.8894528304372489
0.6064243708826657;0.6268953531898885;0.7;0.7165469579115298;0.7744916543678911
0.6057939117715423;0.6253981650165547;0.7;0.7162016019959314;0.7723727862529968
0.6051556155547907;0.6244526721526914;0.7;0.7160793703795734;0.7712346230345977
0.6908684077266247;0.7128553239009185;0.8;0.8186310535572199;0.8818144964436201
0.7597235232112222;0.7878664442246965;0.9;0.9212907856027436;0.9926212066623329
0.7437018939300218;0.7751685631034453;0.9;0.9216755283833994;0.9933595510930308
0.813923972239494;0.8516612257632599;1;1.0245841875021064;1.104772943080114
0.8875022940285625;0.9312609860044161;1.1;1.1276900386556417;1.216693002233304
0.8882438861386709;0.933229905903874;1.1;1.128454786081788;1.218500066500713
0.969875246776561;1.0218411159913905;1.2;1.2320291114876836;1.331721035857543
1.051738139162152;1.114370748858979;1.3;1.3359642932751796;1.4459571491330347
1.1338581505959056;1.213996462600807;1.4;1.4372833033452643;1.5697892150132406
1.216262617190392;1.3242270823651912;1.5;1.5419108638060142;1.7014541982464684
1.298980526102897;1.4454125441685948;1.6;1.6488530836483237;1.8403435816323563
1.461459395381366;1.663194525221996;1.8;1.8601840362946283;2.098949940535215
1.6239623957488516;1.8665894274901234;2;2.071793559722914;2.3580166577870445
1.7052856047426774;1.9760813534494908;2.1;2.179006259100803;2.4946090268984213
1.7054112303514215;1.9887647466084335;2.1;2.181243364026134;2.5060418614449813
1.6481996811182844;1.909306590644834;2;2.0786165652571706;2.392890456693909
1.4318677741202017;1.6290812212990635;1.7;1.7674008978476474;2.0368170941706847
1.2079393456659089;1.3477867451353438;1.4;1.455457883818862;1.6771142245331148
1.1434479908233042;1.2561747860723307;1.3;1.351447025950176;1.5570504682025592
