f4f5;;;;
0;25;50;75;100
1.5299999999999998;1.6649999999999998;1.7999999999999998;1.9349999999999998;2.07
1.5414815840660818;1.6793931575360672;1.7999999999999998;1.95945254705145;2.0596577899888513
1.2938295246210454;1.4105457646581514;1.5;1.6454551212729478;1.7079876333137016
1.0420129655203434;1.1363619608081148;1.2000000000000002;1.3200451131072806;1.3600161976766134
0.7862556580328792;0.8574716236820598;0.8999999999999999;0.9897594953446094;1.015584154813242
0.7904621296417105;0.8619275320442783;0.8999999999999999;0.9880602419981498;1.0115745074115954
1.0588029404529156;1.1542413407383059;1.2000000000000002;1.3123621901406026;1.3440233307931218
1.3286457009892778;1.4345659453951232;1.5;1.633575385231335;1.674865118118911
1.3329277769826666;1.4244335850270482;1.5;1.6253894708955918;1.6704378365334231
1.8623467537650806;1.9743825621706639;2.0999999999999996;2.287150407912523;2.3713077208787663
2.123550326741616;2.2395926662326664;2.4000000000000004;2.619193491383676;2.7644875019902035
2.6476383335687497;2.7789836259865313;3;3.254068733274859;3.5214015666330885
2.9040693527947687;3.035640900517548;3.3000000000000003;3.533792393764761;3.920539037802515
3.158032942464579;3.2902406298334035;3.5999999999999996;3.807671651234825;4.302217400731248
3.671547214143106;3.8158042570062634;4.199999999999999;4.406016141552541;5.031813029724196
3.867265483572038;4.0273445156235645;4.5;4.733214386068069;5.39660316149476
4.044875676534369;4.224661770722542;4.800000000000001;5.063951318293735;5.758607284567981
4.220204548856412;4.420063941933272;5.1;5.399490436121545;6.11943284729979
3.9176653199047693;4.121634431149044;4.800000000000001;5.102846829954115;5.759199670801665
3.8829542098211425;4.099126809636216;4.800000000000001;5.127313028941907;5.75880037440769
3.6214449264257755;3.8330914536014937;4.5;4.833012012203401;5.3983149470591565
3.6111800415652935;3.830510995268892;4.5;4.838535231034358;5.397476867770003
3.3776148548095986;3.585999206648257;4.199999999999999;4.521081407821874;5.036477105443246
3.389381251749726;3.6008302996075594;4.199999999999999;4.526142916173385;5.034919110048863
3.1646350069693474;3.362608300187049;3.9000000000000004;4.2073790710663;4.673206753961939
3.1908676731336367;3.388410499811012;3.9000000000000004;4.21161913462228;4.670241752460377
2.979424105763389;3.158754128305814;3.5999999999999996;3.8911340214539236;4.307104444895875
3.0225558942125064;3.221046562313324;3.5999999999999996;3.8881770722176108;4.3016262043963325
3.0707049324563886;3.2918691256575507;3.5999999999999996;3.8843504842500036;4.293995074950585
2.8575838079448053;3.0808486852385775;3.3000000000000003;3.5561015042613913;3.926571783165373
2.8937110554008365;3.1336976396744305;3.3000000000000003;3.5502335158088076;3.9137064550871457
2.920850670470855;3.1721986673248637;3.3000000000000003;3.5393891429014612;3.888540522218954
3.1859078519970954;3.4822414889726554;3.5999999999999996;3.9120619505593033;4.205201838253734
3.1854297002431133;3.4964560943168927;3.5999999999999996;3.947982621532805;4.160777129622037
2.9195357422635952;3.2002687249155892;3.3000000000000003;3.7069877543871765;3.8821506768135423
2.6537191558374507;2.9040309774773783;3;3.424478543503103;3.567809734598856
2.653312001988352;2.897678727607961;3;3.4540017998948978;3.5865889985819845
2.3876117380206563;2.6011601856362843;2.7;3.093735221345139;3.2351690993914395
2.1219911472631354;2.305175275531209;2.4000000000000004;2.713498232856743;2.8783097517372527
1.838164129691552;2.003337117695325;2.0999999999999996;2.3191753099016164;2.5165897609862973
1.8136888990755504;1.983357970530219;2.0999999999999996;2.295628824396609;2.5122305525248088
1.785306765287468;1.9586214904585784;2.0999999999999996;2.27096357349658;2.502763994457594
1.505896913462251;1.654931188971791;1.7999999999999998;1.924529086267606;2.128993935811195
1.48482296827134;1.6305763692239954;1.7999999999999998;1.901976804359247;2.101266467942352
1.2239901158869286;1.3398480019820576;1.5;1.5673021192295562;1.7205142201983468
0.9718245953738854;1.0586008931638564;1.2000000000000002;1.2426517534153563;1.3531172068853203
0.9670865286304042;1.047494913308857;1.2000000000000002;1.235298896198703;1.336887451225044
1.2123546589058725;1.3029929318954248;1.5;1.5414475407324906;1.6711383313581638
1.460477320841437;1.558936198017942;1.7999999999999998;1.8473482982167069;2.005400858426639
1.467919394190811;1.5644437388883654;1.7999999999999998;1.8455959233435018;2.00543575925244
1.2311929145378901;1.309507951218982;1.5;1.5392800877526902;1.671225583442915
0.9927581812109476;1.0532778793663309;1.2000000000000002;1.2327748740046345;1.3370037873920448
0.7514444777169867;0.7949282165606254;0.8999999999999999;0.9259009368370781;1.002770351073176
0.7590948578223845;0.8004364721280839;0.8999999999999999;0.9288122847761912;1.0027878816652565
1.0228121189962096;1.0758749920375692;1.2000000000000002;1.2492116265425415;1.3535085080655977
1.2916524042503805;1.355376904401907;1.5;1.5828308380290899;1.7213116688406367
1.2892581512267256;1.355127322607713;1.5;1.6108229733239854;1.7519217956324478
1.801566708163553;1.9020198387923426;2.0999999999999996;2.2970518235102646;2.4847587340512516
2.055012699219958;2.180605990474635;2.4000000000000004;2.640711817444465;2.8128889204575467
2.5638239797341327;2.7359829768892956;3;3.279201401788849;3.4717025103744197
2.814736794927284;3.0224681618381193;3.3000000000000003;3.5794981864017332;3.7653390039433745
